J3
0.075314
0.074046
0.081869
0.071267
0.062153
0.060433
0.045691
0.038289
0.033869
0.027592
0.030053
0.041851
0.049552
0.06153
0.080102
0.057382
0.049083
0.050644
0.068332
0.073885
0.091379
0.51456
0.5842
0.51914
0.43997
0.4313
0.43028
0.46936
0.42382
0.39285
0.42687
0.48598
0.52113
0.42145
0.30067
0.071246
0.077192
0.074925
0.067208
0.071448
0.061497
0.043994
0.043541
0.045197
0.029858
0.039073
0.050509
0.052839
0.053462
0.045484
0.036225
0.042568
0.049861
0.076525
0.083488
0.09034
0.49724
0.5361
0.48472
0.4992
0.53484
0.5201
0.50998
0.4915
0.47207
0.54391
0.54692
0.51678
0.42366
0.063264
0.077057
0.070845
0.067458
0.066886
0.054282
0.050691
0.060359
0.055105
0.045181
0.040131
0.04769
0.050005
0.055642
0.036962
0.022603
0.029262
0.045462
0.071081
0.094248
0.093326
0.17821
0.4803
0.50642
0.5215
0.60941
0.47485
0.52269
0.49872
0.45529
0.47137
0.49324
0.41539
0.40399
0.052863
0.059598
0.067585
0.076299
0.074287
0.066733
0.064677
0.07275
0.059667
0.051862
0.047099
0.047844
0.050712
0.048741
0.037909
0.022739
0.02809
0.042387
0.067485
0.090798
0.096743
0.24665
0.54027
0.55063
0.50836
0.478
0.4956
0.47693
0.53447
0.4884
0.39541
0.38425
0.36399
0.048079
0.057588
0.064744
0.072532
0.086191
0.087785
0.08538
0.082443
0.060586
0.0481
0.050018
0.046769
0.044626
0.035447
0.034242
0.036958
0.028535
0.040845
0.053328
0.07378
0.087173
0.61094
0.6448
0.51136
0.50997
0.4316
0.42197
0.38039
0.40612
0.37711
0.30544
0.2701
0.052312
0.050309
0.063051
0.068533
0.073882
0.086774
0.084765
0.072892
0.059682
0.050263
0.056391
0.053025
0.053879
0.05033
0.022603
0.037342
0.032621
0.039093
0.048497
0.058876
0.084571
0.6232
0.68008
0.54926
0.44834
0.33733
0.25234
0.23741
0.27916
0.19665
0.17005
0.042892
0.040887
0.047353
0.053944
0.057018
0.06413
0.06159
0.060863
0.051325
0.052595
0.071829
0.11728
0.167
0.13991
0.032339
0.041087
0.031105
0.048016
0.050231
0.065023
0.084578
0.5569
0.61882
0.50688
0.35386
0.25802
0.15762
0.19763
0.21519
0.15878
0.033637
0.023024
0.03365
0.035364
0.031644
0.038015
0.045807
0.039164
0.043243
0.053277
0.15593
0.14179
0.16258
0.17582
0.29661
0.046683
0.037815
0.051614
0.064315
0.071661
0.10075
0.54623
0.51494
0.41901
0.27716
0.2483
0.13991
0.12617
0.14587
0.023785
0.023024
0.023024
0.030218
0.029328
0.034056
0.03796
0.030911
0.022741
0.042288
0.13991
0.20816
0.26198
0.22148
0.30151
0.3138
0.045574
0.050338
0.054498
0.07999
0.13943
0.47983
0.44397
0.38732
0.31447
0.26507
0.14587
0.15878
0.02551
0.035091
0.030517
0.037156
0.033156
0.033196
0.031651
0.034701
0
0
0.18741
0.30849
0.27556
0.23115
0.22356
0.28345
0.35208
0.068437
0.072964
0.087756
0.41702
0.41763
0.4256
0.34141
0.30599
0.23946
0.21431
0.15006
0.037547
0.044123
0.043196
0.042177
0.033314
0.03365
0.028728
0.035562
0.037079
0.2633
0.36529
0.27117
0.23204
0.25655
0.33102
0.39581
0.4362
0.45966
0.075301
0.058242
0.052823
0.039604
0.035392
0.041468
0.032441
0.039607
0.029945
0.072547
0.2342
0.26722
0.23327
0.31955
0.33533
0.41593
0.5545
0.47552
0.37394
0.070871
0.050244
0.04154
0.039538
0.043145
0.043783
0.032498
0.03716
0.065993
0.22455
0.27171
0.21199
0.26546
0.47306
0.46218
0.48521
0.47649
0.07208
0.065351
0.059289
0.053119
0.048016
0.044413
0.044071
0.038301
0.084979
0.27908
0.31464
0.26528
0.29411
0.53149
0.40715
0.34262
0.11937
0.097723
0.074252
0.048281
0.04986
0.0486
0.28596
0.33904
0.45626
0.47782
0.45396
0.30241
0.23148
0.19763
0.20216
0.038077
0.30001
0.24027
0.23298
0.2355
0.214
0.16588
0.15445
0.14356
0.18679
0.19904
0.035562
0.038797
0.035739
0.033637
0.042062
0.042062
0.047588
0.040931
0.045478
0.033637
0.026992
0.026992
0.045857
0.05002
0.062653
0.077917
0.079704
0.082265
0.07006
0.084405
0.20722
0.55966
0.53853
0.42892
0.38406
0.27078
0.21069
0.14904
0.30214
0.38252
0.36872
0.3526
0.37116
0.41483
0.30646
0.041954
0.035562
0.045478
0.034344
0.035562
0.040627
0.029181
0.033597
0.040663
0.033752
0.022603
0.024105
0.046119
0.057462
0.07206
0.085616
0.10335
0.11493
0.12041
0.11853
0.13484
0.5385
0.48123
0.34524
0.27736
0.24807
0.23322
0.2247
0.23752
0.31719
0.44711
0.43468
0.42345
0.46695
0.040931
0.043346
0.040627
0.039021
0.044799
0.038133
0.024798
0.040987
0.040709
0.040864
0.040967
0.034389
0.037178
0.058271
0.06934
0.089964
0.1098
0.11729
0.11967
0.11134
0.092142
0.4187
0.39084
0.30365
0.21942
0.32747
0.27122
0.3563
0.25724
0.3399
0.39109
0.33531
0.38628
0.34456
0.039418
0.038005
0.028199
0.038856
0.03186
0.037815
0.026735
0.044725
0.044377
0.047049
0.040092
0.029545
0.035909
0.063993
0.08401
0.087483
0.1033
0.11065
0.1077
0.070727
0.060229
0.41658
0.48682
0.44309
0.28506
0.34147
0.42266
0.35735
0.31306
0.25554
0.23267
0.27235
0.28819
0.042591
0.035758
0.030337
0.035378
0.039923
0.032496
0.030605
0.03709
0.043093
0.048173
0.04323
0.035475
0.070283
0.068375
0.093676
0.094981
0.091157
0.10559
0.094737
0.067023
0.073147
0.39255
0.35646
0.42754
0.37343
0.43201
0.39153
0.27529
0.25975
0.25472
0.19659
0.21544
0.049321
0.045799
0.042435
0.048443
0.046358
0.038504
0.02851
0.028588
0.042595
0.051377
0.065651
0.18146
0.28433
0.52571
0.087187
0.082377
0.075332
0.088255
0.074691
0.064133
0.082772
0.35275
0.34553
0.40804
0.42845
0.33228
0.24178
0.11299
0.19201
0.12731
0.16792
0.065427
0.063289
0.061074
0.06298
0.062038
0.037274
0.01994
0.024844
0.042225
0.08534
0.18146
0.20302
0.39729
0.54382
0.079592
0.06673
0.065037
0.06586
0.054839
0.051687
0.10004
0.37337
0.38241
0.38536
0.37598
0.19925
0.20807
0.20851
0.15878
0.15878
0.086686
0.083193
0.08301
0.075816
0.063143
0.03838
0.031705
0.026257
0.037056
0.12617
0.22856
0.2978
0.43463
0.49313
0.4992
0.064114
0.064336
0.054367
0.044201
0.053538
0.15177
0.4322
0.52518
0.50672
0.33397
0.22701
0.22789
0.19787
0
0.11369
0.089748
0.082455
0.073983
0.047232
0.038813
0.030798
0.038063
0.037065
0.17704
0.33829
0.383
0.43312
0.45753
0.37119
0.30681
0.052219
0.04303
0.044502
0.074602
0.41816
0.54956
0.65885
0.60429
0.52823
0.29992
0.22717
0.19485
0.10853
0.090559
0.078833
0.062391
0.045564
0.041954
0.023785
0.047642
0.088281
0.28467
0.32555
0.39113
0.46097
0.41139
0.34456
0.32133
0.25059
0.052991
0.060006
0.099734
0.46171
0.65128
0.69074
0.6974
0.60083
0.43417
0.35117
0.27482
0.093903
0.082907
0.074184
0.059643
0.047724
0.033172
0.048796
0.077328
0.34143
0.3291
0.42023
0.49942
0.51503
0.45465
0.3423
0.38987
0.41368
0.30003
0.11785
0.071675
0.074625
0.075494
0.059064
0.041546
0.035534
0.057167
0.091109
0.35254
0.43187
0.46306
0.48298
0.43866
0.3625
0.36741
0.49356
0.49613
0.44532
0.085793
0.10012
0.097015
0.062173
0.047441
0.040392
0.04521
0.073327
0.32469
0.34049
0.4928
0.44781
0.44419
0.47113
0.48023
0.41707
0.29416
0.26409
0.30492
0.19912
0.097144
0.061421
0.04454
0.043055
0.057537
0.28604
0.38176
0.50163
0.49521
0.51723
0.60981
0.51584
0.36156
0.43425
0.52045
0.43374
0.33824
0.10891
0.060349
0.467
0.38572
0.47237
0.404
0.47675
0.45216
0.44072
0.41594
0.33298
0.24498
0.46125
0.39
0.35436
0.26699
0.45874
0.36323
0.30153
0.47081
0.34837
0.47474
0.027592
0.03034
0.031651
0.039568
0.051971
0.04932
0.044052
0.043096
0.040775
0.045194
0.042921
0.064459
0.083013
0.065942
0.068938
0.060673
0.040376
0.027475
0.015584
0.029295
0
0
0.029287
0.028728
0.023866
0.035719
0.043645
0.051778
0.054694
0.055877
0.050484
0.047898
0.051418
0.074511
0.070048
0.057268
0.044636
0.038703
0.041863
0.025695
0.035013
0.038966
0.047539
0
0.029666
0.034642
0.032649
0.039039
0.047063
0.053906
0.061928
0.067589
0.074592
0.086094
0.064092
0.06625
0.05547
0.044326
0.040522
0.030932
0.036541
0.028199
0.026508
0.031146
0.024806
0
0.027475
0.044354
0.051749
0.060749
0.049834
0.051025
0.062957
0.058435
0.075711
0.086991
0.078988
0.06143
0.065877
0.038763
0.037877
0.030605
0.046113
0.035562
0
0
0
0
0.04375
0.059625
0.062213
0.063948
0.062078
0.064059
0.07396
0.056634
0.063786
0.056074
0.069758
0.13296
0.24328
0.055809
0.034259
0.045604
0.036861
0.023785
0
0
0
0
0.059168
0.060654
0.063596
0.064689
0.084838
0.076215
0.065491
0.050829
0.060001
0.085257
0.19787
0.15878
0.2562
0.2562
0.033291
0.038
0.027081
0
0
0
0.039604
0
0.059749
0.056025
0.057509
0.068893
0.079042
0.068265
0.042179
0.037629
0.059761
0.15878
0
0
0
0.23458
0.071378
0.038034
0.030144
0.019086
0.024844
0.030805
0
0
0.063839
0.055907
0.064403
0.064956
0.073982
0.060261
0.031271
0.030455
0
0
0
0
0
0
0.17858
0.04308
0.043894
0.035287
0.05084
0.048297
0.1819
0
0.076545
0.057256
0.052905
0.060904
0.06958
0.050999
0.026873
0
0
0
0
0.15878
0
0
0.16204
0.28073
0.052725
0.035275
0.041015
0.04731
0.35065
0.05889
0.041609
0.043585
0.049701
0.046437
0.036804
0.027434
0
0
0
0.15878
0
0
0
0.12617
0.14057
0.20083
0.049638
0.048995
0.088644
0.39033
0.043998
0.043551
0.033607
0.022603
0.024926
0.036978
0.029257
0.056086
0.15878
0.13991
0.11424
0.13991
0
0
0.15878
0.12009
0.20886
0.29857
0.22513
0.0461
0.057214
0.042604
0.036084
0.034281
0.050103
0.050764
0.10316
0.19787
0.17866
0.15878
0.26752
0
0
0.15878
0.16168
0.15357
0.21252
0.070568
0.085249
0.05496
0.033334
0.042515
0.059307
0.070702
0.23745
0.25924
0
0.15878
0
0
0.15878
0.09167
0.08487
0
0.26307
0.26899
0.13225
0.18852
0.081206
0.077605
0.095978
0.18157
0.18844
0
0
0
0
0
0
0
0.26457
0.23685
0.27959
0.32364
0.30077
0.10313
0
0
0
0
0
0.32152
0.41704
0.39845
0.35554
0.31279
0.43956
0.49231
0.51831
0.37242
0.61727
0.55263
0.57366
0.70022
0.56931
0.47414
0.01942
0.021448
0.023024
0.020038
0.025065
0.027466
0.041434
0.02851
0.023757
0.040861
0.054424
0.066352
0.08216
0.089528
0.095316
0.088689
0.081385
0.073581
0.0869
0.11193
0.41407
0.39632
0.43351
0.53732
0.5746
0.68209
0.70591
0.59866
0.55689
0.4742
0.42557
0.3896
0.4251
0.36185
0.30367
0.026508
0.032767
0.030097
0.035816
0.032339
0.041357
0.034171
0.017834
0.021663
0.040891
0.068076
0.07612
0.086208
0.078199
0.093225
0.095542
0.084562
0.097891
0.1067
0.10304
0.56998
0.59602
0.57292
0.571
0.62083
0.63593
0.7416
0.60249
0.51261
0.41657
0.42953
0.3972
0.37962
0.34759
0.028942
0.043329
0.043712
0.052662
0.039025
0.030229
0.030932
0.03845
0.046733
0.073449
0.11754
0.11686
0.087354
0.069042
0.09126
0.091628
0.091301
0.093817
0.10785
0.10445
0.17474
0.69255
0.57774
0.58746
0.61474
0.65276
0.6935
0.60319
0.50483
0.44167
0.47232
0.46454
0.43426
0.37663
0.031732
0.042133
0.059738
0.066795
0.048934
0.038052
0.041416
0.045982
0.059204
0.15414
0.3625
0.33452
0.2879
0.070295
0.067547
0.059048
0.066701
0.088096
0.099924
0.097854
0.13361
0.59495
0.59485
0.54352
0.53001
0.57965
0.61785
0.54037
0.51816
0.41588
0.43755
0.50438
0.48545
0.048395
0.050262
0.069221
0.074843
0.063104
0.044948
0.041136
0.038501
0.063588
0.32474
0.36581
0.27131
0.3127
0.058173
0.054579
0.040663
0.050127
0.076696
0.083233
0.078643
0.11762
0.45988
0.40977
0.3394
0.37222
0.42867
0.41798
0.43231
0.45227
0.44382
0.54152
0.54981
0.062701
0.068086
0.07884
0.069592
