1,2,3,4,5,6
0.0,0.1236605229318474,0.39541363051864553,0.6780968709815688,0.7659665666523789,0.908058294042006
0.1236605229318474,0.39541363051864553,0.6780968709815688,0.7659665666523789,0.908058294042006,1.0
