,RQI
14584,0.1767046434161028
14585,0.1764352464574604
14586,0.13814066028453648
14587,0.13662423988380565
14588,0.13404104514411444
14589,0.136473923441664
14590,0.13326273294006405
14591,0.09004541766425689
14592,0.05959436011719553
14593,0.06012213281227084
14594,0.060170905298393834
14595,0.1450188676508651
14596,0.14512250004711655
14597,0.14622518191744277
14598,0.1477249836633127
14599,0.14608216238128338
14600,0.14614994216293173
14601,0.1459257312820957
14602,0.13122655325706564
14603,0.17206678738703346
14604,0.17194428637281797
14605,0.1734118066010391
14606,0.1715052392078539
14607,0.1719446225557419
14608,0.1767451594887619
14609,0.1353474479758823
14610,0.1347201225224087
14611,0.13345496606436755
14612,0.1748097077591532
14613,0.219343380482932
14614,0.26849966288262944
14615,0.21733886563570745
14616,0.2169435362359934
14617,0.17871841329679222
14618,0.17697491161045936
14619,0.09588919093167407
14620,0.13856787534115628
14621,0.1397546103820484
14622,0.1377967563486873
14623,0.13380136154941846
14624,0.09025135973643346
14625,0.060393375226821616
14626,0.14780465582346433
14627,0.13068730596683556
14628,0.14731459639794048
14629,0.14617691697553753
14630,0.13071906503565128
14631,0.1305607520131738
14632,0.14668265366149155
14633,0.17150423837683426
14634,0.14657234804606983
14635,0.17675282782721932
14636,0.1766929682800462
14637,0.17694229670075254
14638,0.178533724097794
14639,0.1779156236234199
14640,0.17809503707754262
14641,0.17959228023611537
14642,0.13677101051175164
14643,0.1786248663492995
14644,0.18091687926567593
14645,0.22118098040846176
14646,0.21934799013502795
14647,0.27026789078797137
14648,0.21459659960674343
14649,0.2150930077327729
14650,0.2214314280945785
14651,0.2225226064635142
14652,0.11710316997788973
14653,0.1408422501179295
14654,0.14075119296022073
14655,0.14008610386314166
14656,0.09412748561156827
14657,0.09082381134302006
14658,0.13167165452502663
14659,0.13219949018261754
14660,0.13272369463962583
14661,0.13115492992403557
14662,0.1314083035014472
14663,0.136638924485695
14664,0.1345531669796854
14665,0.1768434628122948
14666,0.2120504772230268
14667,0.177942072581903
14668,0.1825783573990557
14669,0.1824488922834201
14670,0.18384395635208783
14671,0.22759729920573174
14672,0.22385708974296745
14673,0.21860316996268084
14674,0.1779152511870993
14675,0.18266374591413326
14676,0.2244973119190184
14677,0.18263755273922158
14678,0.22470516976366453
14679,0.22011957360193937
14680,0.22207922684094758
14681,0.21858035854643618
14682,0.27269941973787165
14683,0.2726386113665831
14684,0.27047209161872104
14685,0.14168616940790268
14686,0.1403075830239359
14687,0.11722104908037727
14688,0.09577562087594685
14689,0.1374173114908164
14690,0.09279300955835074
14691,0.13177382279065628
14692,0.13533121721823935
14693,0.13498060823444943
14694,0.17504014190265327
14695,0.132514106113243
14696,0.1787203008357067
14697,0.17889307484141057
14698,0.18152417015746647
14699,0.22011957360193937
14700,0.22516848603390516
14701,0.18389698820438385
14702,0.1846276358055184
14703,0.22729971606139623
14704,0.2513744551080843
14705,0.287528835392944
14706,0.22506135085416265
14707,0.18220918597266086
14708,0.224903170441938
14709,0.2504173602918294
14710,0.2867639563988249
14711,0.22766942932101988
14712,0.21745465260920355
14713,0.2675460234756038
14714,0.2708607439599751
14715,0.2675924931152981
14716,0.27194748608992525
14717,0.3315418405226401
14718,0.14070431548351986
14719,0.14040028069345376
14720,0.11691016650375644
14721,0.14157584488648742
14722,0.13972596289447783
14723,0.09320178409151123
14724,0.09351718205682438
14725,0.13610982695355053
14726,0.13720892774391208
14727,0.17927593900293523
14728,0.17523055512176697
14729,0.13679383266728715
14730,0.18085464617290792
14731,0.17886884874376616
14732,0.17946638387837513
14733,0.22089559064985623
14734,0.22465067500524977
14735,0.1901163123306001
14736,0.2593488325006438
14737,0.26244471090806243
14738,0.25033846284302796
14739,0.1898206738174214
14740,0.2867270562618061
14741,0.24813149305703777
14742,0.25012428949720367
14743,0.18908450536006896
14744,0.22784592167773873
14745,0.22422057089797257
14746,0.33699951499201397
14747,0.27040612573213535
14748,0.3304712543874109
14749,0.3299708626145273
14750,0.3382233670413107
14751,0.0807386939339398
14752,0.1170443636288264
14753,0.11894060884668112
14754,0.11901981005236514
14755,0.09430923741380735
14756,0.0924763209816032
14757,0.13656324871462108
14758,0.13728217767360018
14759,0.18221678753236437
14760,0.18094429785787638
14761,0.18107411768136353
14762,0.18263432974254357
14763,0.18494685418485163
14764,0.1808667746289757
14765,0.18264117881445
14766,0.22011957360193937
14767,0.22558853207703317
14768,0.18911296450157744
14769,0.3121728673511367
14770,0.31160023469322806
14771,0.31605988847905936
14772,0.3161272690982013
14773,0.2496663063039312
14774,0.249316197965772
14775,0.2523644635782901
14776,0.24809379699447814
14777,0.15438922054168877
14778,0.15541784845415715
14779,0.2267655689769866
14780,0.22484257333707214
14781,0.27189159972177324
14782,0.33139085690166087
14783,0.33386092891715075
14784,0.14066125467995313
14785,0.11983876368652958
14786,0.11826776928161038
14787,0.11827081444118907
14788,0.09586319040766464
14789,0.1370517349035441
14790,0.13769703210660467
14791,0.14166851299033426
14792,0.18301623068811376
14793,0.18104742494262066
14794,0.1823758380637741
14795,0.1846501146676528
14796,0.18498200659167738
14797,0.1833825900269631
14798,0.18283730817692231
14799,0.22473540668305736
14800,0.1941646273229398
14801,0.26275667953604387
14802,0.25811653309644933
14803,0.3187014163104472
14804,0.31716079327680835
14805,0.317175208111263
14806,0.2504751575198097
14807,0.30711094172751546
14808,0.3018855187169697
14809,0.24782217054265251
14810,0.19160913131531332
14811,0.19364958021744275
14812,0.19122900950989494
14813,0.2387045421098997
14814,0.3048375537144106
14815,0.33901330666375484
14816,0.2786914906689382
14817,0.09712988539970124
14818,0.11693798582633715
14819,0.11984769270192146
14820,0.11716583305853298
14821,0.13724743499782255
14822,0.13858049172765333
14823,0.13950231863420445
14824,0.141565915504913
14825,0.14122796471617702
14826,0.18239309020909278
14827,0.18517864325077774
14828,0.15450913395640467
14829,0.13966964343276803
14830,0.18360567483470933
14831,0.18468343178290855
14832,0.185100584410321
14833,0.2514048964643593
14834,0.2566346432777015
14835,0.2563726319514821
14836,0.31718882392642955
14837,0.3171760089930293
14838,0.25114201171582995
14839,0.2883517143027957
14840,0.22697060348465659
14841,0.18263513547571666
14842,0.22510767427691455
14843,0.22633740668511068
14844,0.1901078590486823
14845,0.24250501404598176
14846,0.30441609066007264
14847,0.24037961639504588
14848,0.34033419157672967
14849,0.33901255882736214
14850,0.14045623779933208
14851,0.11695966656102406
14852,0.11893610392585907
14853,0.0972404071638268
14854,0.1384490899991922
14855,0.1399865940360821
14856,0.13981288380268805
14857,0.14053105588771597
14858,0.13971118398550741
14859,0.18085347258083392
14860,0.1562735260127054
14861,0.15561585489656435
14862,0.1833997215344599
14863,0.18477306097066645
14864,0.15381985228259912
14865,0.15275004973027495
14866,0.25459130375370087
14867,0.25593402705811524
14868,0.3136904049210624
14869,0.31736438460683875
14870,0.3176769453551675
14871,0.312317284116227
14872,0.24754731415112452
14873,0.22434919468859627
14874,0.22786762448820325
14875,0.19206672375146525
14876,0.24719398777272167
14877,0.19089481754984855
14878,0.3019387052140028
14879,0.2791532361354944
14880,0.3390103153478775
14881,0.3405515479274903
14882,0.34100425569691206
14883,0.13974875623732624
14884,0.11689359135092407
14885,0.13939212140917562
14886,0.139770636014637
14887,0.1389378804567741
14888,0.1375349270336149
14889,0.14005570141485657
14890,0.14096382962187987
14891,0.1401301915393475
14892,0.1399460449923518
14893,0.15393558205839628
14894,0.154474431485715
14895,0.1542091537431396
14896,0.22609217006442936
14897,0.2251859411293004
14898,0.2887085157028354
14899,0.3019324871595707
14900,0.2893880518403971
14901,0.30196427236339396
14902,0.3161090324426952
14903,0.3169440071999021
14904,0.24850658734805112
14905,0.2256226387464321
14906,0.2854055649402156
14907,0.2502880469042268
14908,0.24718907076932736
14909,0.18970032859715907
14910,0.19012031691037337
14911,0.3407913494768129
14912,0.3357873995465337
14913,0.3382961676315933
14914,0.34329985073656266
14915,0.3392933450023824
14916,0.13859852111635204
14917,0.11816244097462238
14918,0.13979067581013307
14919,0.1397663208789289
14920,0.13951365927692466
14921,0.13852104462738304
14922,0.13963244226136196
14923,0.1405972081443434
14924,0.11729416192007458
14925,0.1539717117558734
14926,0.18432745743577475
14927,0.1893837489034409
14928,0.1900922901648577
14929,0.1893485734521179
14930,0.28050874089808087
14931,0.34138773089108176
14932,0.30441538259958684
14933,0.34389390938319403
14934,0.288682238042542
14935,0.30175095125725704
14936,0.30168614708965874
14937,0.22481924161699865
14938,0.22542773712112096
14939,0.22458483880741573
14940,0.22626754680301064
14941,0.2852836721723505
14942,0.24558980753872833
14943,0.3011698980766426
14944,0.3421293660180934
14945,0.3349973743467119
14946,0.3348142443480618
14947,0.33524731905192107
14948,0.3394756674085702
14949,0.14059877686665895
14950,0.11807667261919991
14951,0.14155438723156943
14952,0.14185697432956895
14953,0.14179514308319513
14954,0.11880259681877972
14955,0.11909323340620695
14956,0.11743835953194375
14957,0.1166054585596418
14958,0.11720137784104666
14959,0.154426392718456
14960,0.15450262546166557
14961,0.1901189820223318
14962,0.2278107969378472
14963,0.2258537673291434
14964,0.2539692113955153
14965,0.2578200925365219
14966,0.18899920496314632
14967,0.28913566010942227
14968,0.2848966897581389
14969,0.2855445842652963
14970,0.28376954832927703
14971,0.22565374949009262
14972,0.22207922684094758
14973,0.22432897476326777
14974,0.24601641898501958
14975,0.30264104640619466
14976,0.2826583205512463
14977,0.3019566706405681
14978,0.3389751733165386
14979,0.3433456773333259
14980,0.34101186687238294
14981,0.3437714198946222
14982,0.1183489616598651
14983,0.14184440831131032
14984,0.14015629117613548
14985,0.13946953827793432
14986,0.1396927169422542
14987,0.11824867318980092
14988,0.11946553777998768
14989,0.11680495387499888
14990,0.11879782699923412
14991,0.13753639546843707
14992,0.13898937853806267
14993,0.18294694725613053
14994,0.15541490434882435
14995,0.22520290139532184
14996,0.15265510279902147
14997,0.187393301808357
14998,0.2550841607323868
14999,0.1884326042595157
15000,0.25447567956485234
15001,0.25109362358680815
15002,0.2262048293008255
15003,0.28343556003830883
15004,0.22482420520446547
15005,0.28366865553377385
15006,0.2854555976837383
15007,0.3048375537144106
15008,0.30387938552573895
15009,0.3036254430633993
15010,0.34386425023592865
15011,0.33894751599990364
15012,0.33525816746158943
15013,0.33822262442036694
15014,0.331655213764534
15015,0.13848715201736939
15016,0.13945086075025745
15017,0.1395320553888311
15018,0.14156239267812123
15019,0.13981566054602923
15020,0.09629867188306945
15021,0.11782513688142471
15022,0.11668805849099062
15023,0.11895271835833832
15024,0.13836977020933092
15025,0.13644437844673635
15026,0.13827804921415965
15027,0.15266731031030897
15028,0.1528175277164613
15029,0.22603161587826467
15030,0.288065821431165
15031,0.3412640847560434
15032,0.30414597056852233
15033,0.3017861284451399
15034,0.2255649673875555
15035,0.2872988373699794
15036,0.28608772890044587
15037,0.25084572518509457
15038,0.2583292359993466
15039,0.30914633817651155
15040,0.3030908050746159
15041,0.34325792382855774
15042,0.3437028205820422
15043,0.3434358306199176
15044,0.34100425569691206
15045,0.3402857785936951
15046,0.3359357431653245
15047,0.3358622739626047
15048,0.13956672116689708
15049,0.13949772186412576
15050,0.13748649505504187
15051,0.1394710695556313
15052,0.13953573548453765
15053,0.11769260396986693
15054,0.14140732899164907
15055,0.11819834813164462
15056,0.11696984192644869
15057,0.1404962928717268
15058,0.13952776231183078
15059,0.152694526160478
15060,0.18247620980311535
15061,0.15227707792924633
15062,0.18221838798195558
15063,0.22634196501232282
15064,0.28395561644055256
15065,0.28027419573250056
15066,0.2815796483038582
15067,0.2225481190112137
15068,0.2878412201223709
15069,0.2856593578548693
15070,0.30490227604565756
15071,0.30368447533200693
15072,0.3097942908000139
15073,0.3053164773451058
15074,0.3071713033696739
15075,0.30186204271385936
15076,0.30459184235897324
15077,0.3396943913406659
15078,0.33414485077010986
15079,0.3358680915476458
15080,0.33195951618679
15081,0.13692405052891687
15082,0.13731080910846122
15083,0.13841285536528544
15084,0.13730993237014916
15085,0.1397034884941375
15086,0.1408214394870267
15087,0.11685645653300691
15088,0.11827026075831538
15089,0.12067485856171523
15090,0.11728930147453351
15091,0.13979252607199502
15092,0.13976385526652926
15093,0.18153366438908694
15094,0.18401596276832854
15095,0.18442735415112274
15096,0.22092243148399202
15097,0.28558858364272977
15098,0.2799122386376173
15099,0.28603980699813886
15100,0.22402436602833276
15101,0.2243644865552149
15102,0.28641270106692596
15103,0.33864224086016426
15104,0.28789766764130026
15105,0.2502429987881225
15106,0.2875259559513791
15107,0.2855546070056828
15108,0.2508215940164496
15109,0.3433355783712651
15110,0.33592046342036025
15111,0.3382337642481705
15112,0.3334381787503133
15113,0.3318079614811276
15114,0.13694897896110905
15115,0.13696550879870142
15116,0.13808742430878027
15117,0.13978759220362072
15118,0.13935605799535086
15119,0.13842632773253163
15120,0.08018656247354547
15121,0.11875940882435383
15122,0.1401447931105959
15123,0.14173017865747614
15124,0.1415483040004318
15125,0.14176329292274473
15126,0.1839056256409438
15127,0.18504315254729753
15128,0.22566981168422204
15129,0.25273431190194345
15130,0.22260977042659527
15131,0.2843029544008712
15132,0.3405712593254533
15133,0.3035797869502038
15134,0.34219164370064725
15135,0.2536040789604792
15136,0.305604057626654
15137,0.30521437447934074
15138,0.2885974305891335
15139,0.2862905583913884
15140,0.30191107235663867
15141,0.24969678477042997
15142,0.3385736861783505
15143,0.3314747112184062
15144,0.3361856078542753
15145,0.3347681487073344
15146,0.33196372900466115
15147,0.13640912168598082
15148,0.13619843874028942
15149,0.13524093537028936
15150,0.13645355541952883
15151,0.13648138443587982
15152,0.13527808836133537
15153,0.13834674812198555
15154,0.11786950545946114
15155,0.1407858305720188
15156,0.1415451026148289
15157,0.13946739457388937
15158,0.13957777055964668
15159,0.14011000539545804
15160,0.2257381142949218
15161,0.2595445304679274
15162,0.25166479229524374
15163,0.2503951203690929
15164,0.2894757299804814
15165,0.28641409620329655
15166,0.30530861964030925
15167,0.30160967675413375
15168,0.2906500055855522
15169,0.30370767600268384
15170,0.252605236819361
15171,0.28573270908541076
15172,0.3092524395371275
15173,0.3161169610355417
15174,0.2881305351963071
15175,0.2758657749372264
15176,0.3314642259475777
15177,0.33206277642050963
15178,0.3299763793918202
15179,0.32772527780042426
15180,0.13617847887242926
15181,0.1350865064592342
15182,0.13542336225636256
15183,0.13626579674040606
15184,0.09288398142553712
15185,0.1350979171911748
15186,0.09382787777478936
15187,0.11694654961405007
15188,0.1418086617595721
15189,0.14160724829238433
15190,0.1533761513473285
15191,0.18383368416760287
15192,0.14086874972396515
15193,0.1555324303901747
15194,0.22758494092541157
15195,0.1906305160439285
15196,0.28740646989517865
15197,0.2890125879878241
15198,0.3382471334945924
15199,0.28687579583262157
15200,0.3402184886186334
15201,0.2894464625956967
15202,0.3027454627598042
15203,0.33985927710361485
15204,0.25162419555362037
15205,0.3048375537144106
15206,0.3062732032744589
15207,0.30364371127726675
15208,0.34050001121722273
15209,0.33570386103522337
15210,0.3309015809870063
15211,0.3217853890690984
15212,0.3209102662164797
15213,0.13635900669982984
15214,0.1351157348465909
15215,0.13575117065965164
15216,0.1364257434195306
15217,0.13676090308091038
15218,0.1372614456759475
15219,0.1397524535062948
15220,0.11767051316051133
15221,0.11826859975635018
15222,0.11789582161377715
15223,0.14070368657417487
15224,0.15624584731959973
15225,0.1556077280285269
15226,0.15483961420408282
15227,0.15540717686829367
15228,0.19069469241385748
15229,0.2907449116530533
15230,0.22760244908341473
15231,0.28513222997909804
15232,0.3010951898161352
15233,0.28834216111332855
15234,0.2927619459772521
15235,0.28798225162772456
15236,0.3384820965574536
15237,0.3433557771865996
15238,0.3023270572085425
15239,0.3039984863448025
15240,0.30441609066007264
15241,0.33961692526198317
15242,0.3334524106073666
15243,0.33208597053636985
15244,0.3248359061942347
15245,0.3195363221392399
15246,0.30003862766347555
15247,0.311840933655077
15248,0.2625782864285315
15249,0.2660487658837933
15250,0.2615219091201895
15251,0.21505824255740386
15252,0.25870861422373953
15253,0.2634844815155614
15254,0.3250533619612121
15255,0.25932372269129317
15256,0.32313109612369467
15257,0.2623682095030879
15258,0.3255993617377467
15259,0.326127653549666
15260,0.33091649188444705
15261,0.3272758873474461
15262,0.32652842967642387
15263,0.3214583910493539
15264,0.3186486108001662
15265,0.3258890709593421
15266,0.3242427951479788
15267,0.3196804473921272
15268,0.3328541135291738
15269,0.33222312595908854
15270,0.32755313632669536
15271,0.5759835571527071
15272,0.3348142443480618
15273,0.5723952559961639
15274,0.6086486202323664
15275,0.6721816369310645
15276,0.6781758864946505
15277,0.7668420148803101
15278,0.8114683633047887
15279,0.25929118281026686
15280,0.2610169547766412
15281,0.2624380324292502
15282,0.21739000450968476
15283,0.22303889250381415
15284,0.17872747402904965
15285,0.21771337221613152
15286,0.26181221120228787
15287,0.3203779554540562
15288,0.3201070855949317
15289,0.31925540513231704
15290,0.31852954718955706
15291,0.3268226710895608
15292,0.3329712776523562
15293,0.3279671540658502
15294,0.33273613711212363
15295,0.3299850059993983
15296,0.3178612204956975
15297,0.3250418625925198
15298,0.3238908525749994
15299,0.3307091145271244
15300,0.32948509402790305
15301,0.5788465605829312
15302,0.3311424630394737
15303,0.3283404475117505
15304,0.3369282822528446
15305,0.3317126445732584
15306,0.5723812427086227
15307,0.5973508450451906
15308,0.7680156780967757
15309,1.0241407630150794
15310,0.812285770514916
15311,0.7714987927623842
15312,0.17479345956694042
15313,0.2608244781903238
15314,0.21999157341615602
15315,0.26795279167346286
15316,0.267834271872261
15317,0.26667659363248897
15318,0.2201209711998441
15319,0.22256400861599424
15320,0.26323079148576045
15321,0.31907304821900323
15322,0.3207483073249765
15323,0.3262579620671522
15324,0.32943302594451773
15325,0.33479048767370395
15326,0.3299158511397327
15327,0.32776566870945223
15328,0.32810747607829094
15329,0.3241953590392325
15330,0.3259011218784034
15331,0.3265034938941426
15332,0.32419073997822917
15333,0.3316629161650675
15334,0.3302933686124695
15335,0.32892880954866616
15336,0.3274649852286871
15337,0.3308981038845884
15338,0.3244910665408056
15339,0.3207321705705229
15340,0.32772865583692123
15341,0.6069809308325971
15342,0.8036878916624924
15343,0.7777637659284954
15344,0.7891788547268598
15345,0.17845850512680483
15346,0.2187255610040947
15347,0.21985868981257944
15348,0.22174413953099587
15349,0.27172072922728807
15350,0.2690525170286583
15351,0.18363023932909545
15352,0.22500112338146558
15353,0.26114496464553694
15354,0.3253231167061915
15355,0.33454642437876164
15356,0.3349943123104021
15357,0.3377028354340905
15358,0.3396882171118294
15359,0.3307649553164471
15360,0.3296646327629965
15361,0.3279574912286631
15362,0.3222420450112397
15363,0.3228258549170655
15364,0.32721401545321654
15365,0.3268527472680945
15366,0.3307730611235905
15367,0.32933403628091584
15368,0.5734841244278023
15369,0.5717959673061797
15370,0.33208386177954413
15371,0.32916494760270165
15372,0.3302345979805727
15373,0.5769404039140579
15374,0.6316520117280126
15375,0.6339859288077653
15376,0.6164480576168901
15377,1.0018802571875567
15378,0.17874295596854006
15379,0.1776477025991434
15380,0.17871426092168588
15381,0.1782701235142046
15382,0.17668166019854042
15383,0.18104389296464662
15384,0.18519922357905877
15385,0.18788695738979957
15386,0.3322894392861624
15387,0.32499766963939825
15388,0.328050648675928
15389,0.332282603266447
15390,0.2961289224609343
15391,0.2981780261471161
15392,0.3271531354545422
15393,0.3269272003243627
15394,0.32840208176807956
15395,0.3247206613184229
15396,0.3248287755638622
15397,0.32629935386783854
15398,0.3258077781153966
15399,0.32682545051093537
15400,0.3372741754435619
15401,0.5711535022254336
15402,0.3310567713056094
15403,0.33206277642050963
15404,0.6156050758059346
15405,0.6095085113370302
15406,0.609756566128019
15407,0.5783268175192771
15408,0.5726421523620613
15409,0.6088014505113178
15410,0.5955796201315807
15411,0.17677072449918432
15412,0.17889307484141057
15413,0.18055728587307057
15414,0.17889383206558274
15415,0.1791248550342494
15416,0.1779390918278853
15417,0.18042546624564337
15418,0.18259687492298796
15419,0.15276402746199866
15420,0.2697129539964711
15421,0.270799726343589
15422,0.3309207690951743
15423,0.3353537865610782
15424,0.27004345440440053
15425,0.26200012909612075
15426,0.3266468750631201
15427,0.3276937020051521
15428,0.32125574740065516
15429,0.323380384255229
15430,0.3255110374078317
15431,0.3166817943318747
15432,0.3210570274563084
15433,0.33112922175935294
15434,0.3252643776122948
15435,0.5737930993582109
15436,0.6094941580954525
15437,0.6046523126303223
15438,0.5778109097820174
15439,0.6170713661376956
15440,0.6243185273413832
15441,0.6764494816028735
15442,0.6785300678039557
15443,0.6033353455538382
15444,0.13678603140506934
15445,0.17790817534136866
15446,0.1773533130424706
15447,0.1796812176754269
15448,0.13880576234861233
15449,0.17840478181537298
15450,0.17788099704819071
15451,0.1808808623502516
15452,0.22517845987708057
15453,0.22281967248626597
15454,0.2668460876771461
15455,0.3338404408280262
15456,0.3349235835845507
15457,0.2637252249811212
15458,0.22013168700160193
15459,0.26516145262623997
15460,0.3272727807773964
15461,0.32223427760599727
15462,0.32649876325770133
15463,0.32495657815386114
15464,0.31728498485687434
15465,0.31858411753796295
15466,0.32733480617943433
15467,0.3309801927449158
15468,0.6021385133559771
15469,0.6028546924142816
15470,0.318880204110334
15471,0.32183400389805933
15472,0.3273839597457242
15473,0.6089419129417494
15474,0.5966042501711324
15475,0.605437284000961
15476,0.5606087353517467
15477,0.17694596039816743
15478,0.1768690705093926
15479,0.17690310937795833
15480,0.13692405052891687
15481,0.17878489068674075
15482,0.1366288463080516
15483,0.136891026835931
15484,0.17859434451886924
15485,0.1787116186518543
15486,0.22400325187424686
15487,0.21768858517471187
15488,0.2657303840929036
15489,0.2694738540125873
15490,0.33030023097914707
15491,0.33162093631413625
15492,0.3288001234790946
15493,0.32818418578024616
15494,0.3228971172931057
15495,0.32628476100590764
15496,0.32321754894388205
15497,0.32352032778566453
15498,0.32544947313967787
15499,0.32528617602656523
15500,0.331766600673877
15501,0.6174026519260404
15502,0.3325925307687271
15503,0.3254957964164126
15504,0.32447008323628845
15505,0.5688941700325005
15506,0.5738338434869809
15507,0.5739413126560398
15508,0.3254838828274713
15509,0.3277455475864099
15510,0.17963404904687533
15511,0.18120146307181395
15512,0.17826937418254346
15513,0.1793674600232688
15514,0.1372742925676014
15515,0.1367955664623868
15516,0.1783049778752675
15517,0.17805694563643545
15518,0.17736069184936537
15519,0.258691781675743
15520,0.21664267686363292
15521,0.21904116164767465
15522,0.21878866349094295
15523,0.3267727030130219
15524,0.32858021972422324
15525,0.3294384554716618
15526,0.3306027662514098
15527,0.32309608559746933
15528,0.3271410248275559
15529,0.32271672646348415
15530,0.32408660280042356
15531,0.3269732326826575
15532,0.5698045794420918
15533,0.3303189609266361
15534,0.3320768328802454
15535,0.32824197759871193
15536,0.3284056901654301
15537,0.5725787802856471
15538,0.5948739983985682
15539,0.32777257981917846
15540,0.3317126445732584
15541,0.5793570691450357
15542,0.32800330149707696
15543,0.1803005240271952
15544,0.18263795562580398
15545,0.13842962157625582
15546,0.1378490653224915
15547,0.18093607097130318
15548,0.13678429797249178
15549,0.18064727556121732
15550,0.17889648242591025
15551,0.17559713805434532
15552,0.17532777713388303
15553,0.17685333874913056
15554,0.2192015453659223
15555,0.2664100419243398
15556,0.2649115748220541
15557,0.3297703353685205
15558,0.3266104705040248
15559,0.33199804876721656
15560,0.32498750143207683
15561,0.32338518744114825
15562,0.31966665306278025
15563,0.3283424857561308
15564,0.3316678179720987
15565,0.341535977944605
15566,0.33090505819903954
15567,0.33206277642050963
15568,0.33298159337459876
15569,0.3340875790223692
15570,0.575338864807548
15571,0.3304179277180823
15572,0.5716421845689967
15573,0.33206277642050963
15574,0.5765183103154146
15575,0.3316923302677506
15576,0.17889875425709342
15577,0.18222238929044035
15578,0.13666485004381773
15579,0.1381364943572703
15580,0.13846826693555966
15581,0.1367366543865477
15582,0.18238747269403205
15583,0.1364208709026495
15584,0.13263405030555928
15585,0.1367176108869681
15586,0.1369286873460443
15587,0.22564371236024142
15588,0.2672074557748765
15589,0.2629641259491759
15590,0.261363392270059
15591,0.3174941927278199
15592,0.32112288214794854
15593,0.32289550900426195
15594,0.3268953727258579
15595,0.327994698770826
15596,0.3302975183133738
15597,0.32970913399399765
15598,0.32941851994311927
15599,0.331710542920292
15600,0.3343175600876224
15601,0.3334196800601333
15602,0.3307209168763374
15603,0.33902602063967874
15604,0.5834926250440027
15605,0.613427549480725
15606,0.3382404486732198
15607,0.33192020428610597
15608,0.3410727746288483
15609,0.17940372583537798
15610,0.18043983960408516
15611,0.13669021375265017
15612,0.13512854564176058
15613,0.13535528560446067
15614,0.1362275388375046
15615,0.13755901530587938
15616,0.13521413718766184
15617,0.13398371858104546
15618,0.13684934683085365
15619,0.17957312997681368
15620,0.2213807017967142
15621,0.2643140253855851
15622,0.26027457671988785
15623,0.2652289631416507
15624,0.3279095810074346
15625,0.3183787358594338
15626,0.31559845105097684
15627,0.31786866924325125
15628,0.3267672589628066
15629,0.33088975928598113
15630,0.3312156671913854
15631,0.33206277642050963
15632,0.3292443829351621
15633,0.33206277642050963
15634,0.33296742171380433
15635,0.3335955420322194
15636,0.33534064980632605
15637,0.6153255872485217
15638,0.5898485286198104
15639,0.598948648918176
15640,0.34126179627964354
15641,0.5956366675756846
15642,0.13644523870928185
15643,0.13377378840985718
15644,0.13644839314449964
15645,0.13535304614307495
15646,0.13650004227630125
15647,0.13692520968903768
15648,0.13644810636862115
15649,0.13668906055041824
15650,0.1364354900197743
15651,0.1786523870887531
15652,0.22128266662122403
15653,0.26978559144131176
15654,0.2686029519317206
15655,0.26498708109344055
15656,0.26383558951782915
15657,0.32413661012437955
15658,0.3249454826874005
15659,0.31561210445527343
15660,0.35597076138469386
15661,0.326890821353336
15662,0.33090644911454636
15663,0.3313440659176991
15664,0.3309982883360181
15665,0.3312952009799854
15666,0.33636661572815696
15667,0.3364491881064007
15668,0.338302112612529
15669,0.33625418128300016
15670,0.340288047490761
15671,0.33921615290910057
15672,0.30096988711436473
15673,0.34373321748264396
15674,0.3428108839376068
15675,0.17751142083099958
15676,0.17794095478159216
15677,0.135273058345344
15678,0.13617021235474946
15679,0.17911383363844866
15680,0.13825745949015786
15681,0.136505497552003
15682,0.1385345486141054
15683,0.1849732166108755
15684,0.22758648560035968
15685,0.22419300227031042
15686,0.2243585667520471
15687,0.266695980207625
15688,0.26470617253491974
15689,0.2619624438273276
15690,0.25675340752423265
15691,0.32113104937816334
15692,0.25154692868531286
15693,0.3230656884261341
15694,0.32501281467688325
15695,0.32967474236219896
15696,0.3264972240549234
15697,0.33193213677956823
15698,0.3375540276729559
15699,0.33206277642050963
15700,0.3340038720946429
15701,0.33095305492210797
15702,0.33147750745868376
15703,0.5924377906842438
15704,0.5926005406140905
15705,0.34032662568602906
15706,0.3036479274872225
15707,0.579267063739919
15708,0.136185606389252
15709,0.137377490399882
15710,0.13897452909974442
15711,0.1374173114908164
15712,0.1367987452579655
15713,0.1381847231525214
15714,0.13772651376499642
15715,0.137530228358234
15716,0.18087538340082251
15717,0.18494810928289065
15718,0.22012050533091795
15719,0.2229105727201235
15720,0.26553508795816877
15721,0.21732093072243605
15722,0.21159754815701917
15723,0.21554911933576595
15724,0.2581445305062997
15725,0.259579570517897
15726,0.3204032285923464
15727,0.31859862877927503
15728,0.3238124890913543
15729,0.3311975359266796
15730,0.33034732692705493
15731,0.3298536964716118
15732,0.332900131026428
15733,0.3382255949334921
15734,0.3358346445613526
15735,0.33539060291551426
15736,0.33222312595908854
15737,0.5888076255596136
15738,0.5874757598946813
15739,0.5879174759926457
15740,0.5838379613929713
15741,0.13503755662967185
15742,0.13419845955151338
15743,0.13478862699950944
15744,0.13677649834133943
15745,0.13830760706616135
15746,0.18389698820438385
15747,0.1368863938435164
15748,0.18223719642409836
15749,0.1823064777057804
15750,0.18381807374436143
15751,0.18106744338984732
15752,0.1789044342137331
15753,0.1779640602699046
15754,0.17793685636067183
