permeabilidade
18.248
12.124
0.82399
0.82399
0.38736
0.39366
0.39366
0.17321
0.17321
0.17321
0.17321
0.38736
0.38736
0.38736
0.38736
0.39366
0.39366
0.69703
0.69699
0.69732
12.124
12.124
16.125
12.124
12.124
17.287
17.898
0.69923
12.124
0.69739
12.124
39.293
18.085
18.116
37.688
0.21246
0.82399
0.82399
0.82399
0.38736
0.17321
0.17321
0.17321
0.17321
0.38736
0.38736
0.39366
0.38736
0.39366
0.39366
0.6939
0.69478
0.6944
12.124
16.782
12.124
12.124
12.124
17.588
12.124
0.6971
12.124
0.69856
12.124
12.124
12.124
12.124
16.373
0.82399
0.21246
0.46856
0.82399
0.82399
0.38736
0.17321
0.38736
0.38736
0.38736
0.38736
0.39366
0.38736
0.38736
0.38736
0.38736
0.39366
0.69647
0.6956
12.124
0.69704
12.124
17.639
12.124
12.124
12.124
0.39366
0.69714
0.69708
0.69702
0.69421
0.69454
0.69387
0.21246
0.17321
0.21246
0.21246
0.17321
0.38736
0.38736
0.38736
0.38736
0.38736
0.38736
0.38736
0.38736
0.17321
0.38736
0.38736
0.39366
0.39366
0.69652
0.69639
12.124
12.124
12.124
12.124
0.69922
12.124
0.69799
0.69845
0.70864
12.124
0.69566
0.69449
0.69583
0.17321
0.17321
0.17321
0.21246
0.17321
0.17321
0.38736
0.38736
0.82399
0.39366
0.38736
0.38736
0.38736
0.38736
0.38736
0.17321
0.39366
0.69422
12.124
12.124
12.124
12.124
12.124
12.124
12.124
0.71608
0.39366
0.69876
14.486
0.69931
0.39366
0.39366
0.69489
0.17321
0.17321
0.17321
0.21246
0.21246
0.17321
0.38736
0.39366
0.39366
0.39366
0.39366
0.38736
0.38736
0.38736
0.38736
0.38736
0.39366
0.69331
0.69475
12.124
18.486
12.124
12.124
12.124
12.124
0.6982
0.69833
0.39366
0.39366
12.124
0.69362
12.959
13.209
0.17321
0.17321
0.17321
0.17321
0.17408
0.21246
0.17321
0.38736
0.39366
0.38736
0.38736
0.38736
0.38736
0.38736
0.38736
0.38736
0.39366
0.69282
0.69328
12.124
12.124
18.293
18.493
12.124
12.124
0.69825
0.69819
0.69878
0.69755
12.124
13.078
16.373
12.124
0.17321
0.21246
0.17321
0.17321
0.17321
0.17321
0.17321
0.38736
0.38736
0.38736
0.38736
0.38736
0.38736
0.17321
0.38736
0.38736
0.39366
12.124
12.124
12.124
17.498
17.127
17.264
12.124
0.69744
0.70975
0.39366
0.69719
0.77058
0.77058
13.998
0.77058
14.719
0.17543
0.17321
0.17321
0.17321
0.17321
0.17321
0.17321
0.38736
0.17321
0.17321
0.38736
0.39366
0.38736
0.17321
0.38736
0.39366
0.39366
0.39366
12.124
12.124
12.124
12.124
12.124
0.69501
0.69756
12.124
0.69751
0.69685
0.39366
0.77058
0.77058
0.77058
0.77058
0.17321
0.17321
0.17321
0.17321
0.17321
0.17321
0.17321
0.38736
0.17321
0.38736
0.38736
0.38736
0.38736
0.38736
0.38736
0.39366
0.39366
0.69282
12.124
12.124
12.124
16.534
12.124
12.124
0.69536
12.124
12.124
12.124
14.294
0.77058
0.77058
13.901
0.77058
0.17321
0.17321
0.17321
0.17321
0.17321
0.17321
0.17321
0.17321
0.17321
0.17321
0.17321
0.17321
0.17321
0.38736
0.38736
0.38736
0.39366
0.39366
12.124
12.124
12.124
17.063
17.125
17.152
12.124
17.375
1.825
12.124
16.373
0.77058
13.849
14.577
14.744
0.17321
0.17321
0.17321
0.17321
0.17321
0.21246
0.17321
0.17321
0.17321
0.17321
0.17321
0.17321
0.38736
0.17321
0.17321
0.38736
0.38736
0.39366
12.124
12.003
12.124
17.222
17.033
16.639
17.129
17.508
17.771
17.664
16.373
13.826
14.214
14.373
14.845
0.17321
0.17321
0.17321
0.17321
0.17321
0.17321
0.17321
0.17321
0.17321
0.21246
0.21246
0.38736
0.21246
0.82399
0.38736
0.39366
0.39366
0.77058
0.39366
0.77058
0.69282
17.773
12.124
12.124
12.124
1.777
12.124
16.373
16.373
16.373
1.349
13.484
16.994
0.17321
0.17321
0.17321
0.17321
0.17321
0.17321
0.17321
0.17321
0.21246
0.21246
0.21246
0.21246
0.21246
0.82399
0.46856
0.82399
0.82399
0.77058
0.77058
0.77058
0.69282
12.124
12.124
12.124
0.69282
12.124
12.124
0.6938
13.877
12.124
16.994
16.994
16.994
0.17321
0.17321
0.17321
0.17321
0.17321
0.17321
0.17321
0.17321
0.21246
0.46856
0.21246
0.46856
0.46856
0.82399
0.82399
0.82399
0.77058
0.82399
0.82399
0.39366
0.77058
0.77058
0.69282
0.69282
0.69282
0.69282
0.69282
13.031
16.373
14.134
16.994
16.994
16.994
0.17321
0.17321
0.17321
0.17321
0.17321
0.17321
0.17321
0.17321
0.21246
0.82399
0.82399
0.46856
0.46856
0.82399
0.46856
0.82399
0.77058
0.77058
0.39366
0.39366
0.77058
0.77058
0.39366
0.69282
0.69282
0.69282
0.77058
0.69376
0.69426
12.124
0.77058
16.373
16.373
0.17321
0.17321
0.17321
0.17321
0.17321
0.17321
0.17321
0.17321
0.17321
0.21246
0.82399
0.46856
0.46856
0.46856
0.46856
0.82399
0.82399
0.77058
0.39366
0.77058
0.69282
0.77058
0.82399
0.77058
12.892
0.69282
0.69457
0.69401
0.77058
13.807
14.958
16.373
12.124
0.46856
0.46856
0.61069
0.46856
0.46856
12.512
13.253
13.145
1.28
12.501
12.092
12.952
12.058
1.142
16.994
11.473
11.787
11.267
11.342
10.643
20.241
20.241
20.241
0.99557
20.242
20.241
0.95263
20.241
20.241
16.994
20.432
34.551
20.496
0.46856
0.46856
0.55706
0.46856
0.46856
12.127
1.237
12.786
1.276
0.46856
11.863
0.46856
11.832
11.177
16.994
10.749
11.119
11.132
10.815
1.078
0.95263
20.349
0.99954
0.95263
20.241
20.241
20.241
20.241
16.994
10.294
34.551
25.729
34.551
0.46856
0.46856
12.712
0.46856
0.46856
0.46856
0.46856
12.508
12.953
0.46856
0.46856
12.033
11.521
11.162
0.77058
16.994
11.243
11.226
11.152
10.967
20.462
20.617
20.658
20.348
20.486
20.588
20.623
20.241
34.551
16.994
25.729
16.994
34.551
13.013
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
12.348
11.563
11.242
11.214
11.414
11.159
11.228
0.46856
11.101
11.194
21.333
21.051
20.595
2.07
20.834
20.708
20.829
20.583
20.346
34.551
34.551
34.551
20.241
1.285
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
11.791
11.615
11.456
11.672
1.164
11.534
0.95263
1.154
11.858
21.649
0.95263
21.034
21.028
20.771
20.876
2.059
20.386
34.551
34.551
34.551
34.551
34.551
0.46856
0.46856
0.46856
0.46856
0.1757
0.17852
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
11.978
11.974
11.775
11.222
11.955
11.827
11.994
1.172
21.695
21.147
21.332
0.95263
21.029
2.099
20.739
34.551
34.551
34.551
20.716
20.287
34.551
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.1753
0.46856
0.46856
0.46856
0.46856
0.46856
12.731
12.453
11.815
11.162
21.597
2.258
22.823
22.028
21.865
21.246
0.95263
0.95263
0.95263
20.939
20.827
34.551
51.729
31.887
20.819
20.374
34.551
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.18104
0.46856
0.46856
0.46856
0.46856
13.011
12.684
13.008
12.194
11.698
22.365
2.222
11.757
21.755
21.527
0.95263
0.95263
14.263
31.823
20.708
34.551
31.638
31.569
20.296
0.95263
20.241
0.46856
0.46856
0.46856
12.119
12.039
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
12.995
13.393
22.889
22.527
16.994
11.609
21.732
21.847
21.717
21.562
21.858
2.161
0.95263
21.066
20.815
34.551
51.729
32.114
31.395
14.263
30.701
20.241
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
23.115
22.941
22.709
23.081
22.051
21.848
21.686
22.098
21.978
21.721
21.771
21.361
21.964
21.311
20.937
21.094
21.202
31.956
20.957
20.337
30.491
20.241
0.46856
0.46856
12.423
12.382
12.469
0.46856
0.46856
0.46856
0.46856
12.739
12.658
22.632
22.772
22.582
2.236
22.135
21.949
22.157
0.95263
21.937
21.726
21.444
21.449
21.366
21.661
21.399
21.097
51.729
78.319
20.876
20.892
30.918
3.085
0.95263
0.46856
0.46856
12.581
12.361
0.46856
0.46856
0.46856
0.46856
12.512
0.95263
22.427
22.486
22.458
22.267
22.091
22.379
2.265
22.015
2.16
21.447
11.185
21.339
21.468
21.625
2.117
20.923
20.802
34.551
51.729
51.729
30.911
30.305
0.46856
0.95263
0.95263
0.46856
0.95263
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
22.362
22.174
22.037
22.196
22.561
12.513
22.756
12.385
22.139
11.639
21.477
21.436
2.162
21.653
21.341
32.831
21.142
51.729
31.158
31.131
31.025
30.666
0.95263
0.95263
0.95263
0.95263
0.95263
0.46856
1.224
0.46856
12.701
0.46856
0.46856
12.119
12.156
11.946
21.951
2.222
34.551
2.17
21.942
12.229
22.471
21.746
21.698
21.934
34.551
51.729
32.586
51.729
32.005
51.729
31.089
30.749
3.099
0.46856
0.95263
0.95263
0.46856
0.95263
0.95263
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
16.994
25.729
22.313
22.099
21.758
21.899
0.95263
0.95263
22.094
22.497
2.222
34.551
34.551
51.729
51.729
32.215
3.163
31.136
30.738
30.496
0.46856
0.46856
0.46856
0.28716
0.95263
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
11.761
12.001
12.313
16.994
12.445
12.229
21.842
21.343
21.536
22.081
22.292
3.383
34.623
22.487
22.076
34.551
3.313
31.982
3.132
31.281
3.111
30.705
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.95263
0.46856
0.46856
1.22
12.619
12.669
1.246
0.95263
21.375
21.421
0.95263
0.95263
0.95263
14.263
14.263
23.366
33.895
51.729
32.655
32.137
31.527
31.494
30.917
30.815
0.17321
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
11.741
12.683
12.487
12.806
23.227
2.248
0.95263
0.95263
21.222
0.95263
0.95263
0.95263
0.95263
14.263
14.263
33.574
32.545
32.232
20.706
20.699
30.972
31.049
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
12.197
0.46856
12.668
12.598
12.429
13.077
13.362
22.388
22.215
0.95263
0.95263
0.95263
33.191
21.916
22.377
14.263
14.263
14.263
14.263
21.754
21.192
20.833
31.361
31.281
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
1.238
0.46856
13.336
13.771
13.811
16.994
23.095
23.565
2.307
22.739
21.948
21.916
0.95263
22.245
2.244
0.95263
0.95263
14.263
14.263
14.263
32.482
14.263
20.848
20.797
30.926
0.46856
0.46856
0.46856
0.17321
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
1.433
14.057
13.443
23.245
13.048
23.442
2.332
22.873
22.893
0.95263
21.493
22.337
0.95263
0.95263
14.263
14.263
14.263
14.263
31.428
20.853
31.446
20.614
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
13.315
13.729
14.264
14.885
24.275
2.351
23.726
13.747
23.204
23.063
22.636
22.018
21.971
22.659
0.95263
0.95263
14.263
14.263
14.263
14.263
14.263
14.263
14.263
14.263
0.46856
0.17321
0.46856
0.17321
0.46856
0.46856
0.46856
0.46856
0.46856
14.238
14.379
14.844
0.46856
0.46856
0.95263
0.95263
13.713
12.995
12.598
12.467
22.256
22.167
22.366
0.95263
0.95263
0.95263
14.263
14.263
14.263
14.263
0.95263
14.263
14.263
0.46856
0.46856
0.17321
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
14.751
15.373
0.46856
0.95263
0.95263
0.95263
0.95263
12.922
12.469
22.284
0.95263
0.95263
21.782
0.95263
14.263
0.95263
14.263
14.263
0.95263
0.95263
14.263
14.263
0.46856
0.17321
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
14.149
0.46856
0.95263
14.902
0.46856
0.46856
0.95263
0.95263
0.95263
0.95263
23.159
0.95263
22.704
0.95263
0.95263
14.263
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
14.263
14.263
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.95263
0.95263
0.95263
0.95263
0.95263
23.137
23.162
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
14.263
14.263
0.95263
0.46856
0.46856
0.46856
0.46856
0.46856
12.786
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.95263
14.263
14.263
0.95263
22.944
2.254
2.242
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
14.263
0.95263
0.95263
14.263
0.95263
12.977
12.145
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
14.263
0.28407
14.263
0.95263
0.95263
0.95263
0.46856
12.767
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
0.45882
0.45773
0.43584
0.42999
0.95263
0.95263
0.46856
0.46856
0.46856
13.358
12.726
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.95263
0.95263
0.95263
0.95263
0.46856
0.95263
20.713
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
0.46082
14.263
0.95263
14.263
14.263
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
14.263
0.95263
0.95263
0.95263
14.263
0.95263
0.46856
0.46856
0.46856
0.46856
12.822
0.56231
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
11.125
0.95263
0.46856
0.95263
0.95263
0.95263
0.95263
0.95263
14.263
14.263
14.263
0.95263
0.95263
0.95263
0.95263
0.21246
0.46856
0.46856
0.46856
0.46856
0.57213
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.95263
0.46856
0.46856
10.686
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
14.263
0.95263
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.17797
0.46856
0.46856
0.95263
0.95263
0.95263
0.95263
0.46856
0.46856
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
20.241
20.241
0.95263
0.95263
0.95263
0.95263
0.95263
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.31708
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
10.216
20.241
20.241
20.241
20.241
20.241
20.241
0.95263
0.17321
0.46856
0.17321
0.17321
0.17321
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.46856
0.95263
0.95263
0.95263
0.95263
0.46856
0.95263
0.95263
0.95263
0.95263
0.95263
20.595
20.241
20.241
20.241
20.241
20.241
20.241
20.241
20.241
0.95263
0.17321
0.17321
0.17321
0.17321
0.46856
0.46856
0.46856
0.46856
0.46856
0.95263
0.95263
0.95263
0.95263
0.30286
0.95263
0.95263
0.95263
0.99557
0.46856
0.99557
0.99557
20.241
20.558
20.325
20.332
14.263
20.241
20.241
20.241
20.241
20.241
20.241
20.241
0.17321
0.17321
0.17321
0.17321
0.17321
0.46856
0.46856
0.46856
0.46856
0.46856
0.95263
0.95263
0.28952
0.95263
0.95263
14.263
0.95263
0.95263
0.99557
0.99557
0.99557
0.99557
20.241
20.246
0.95263
20.241
20.241
20.241
20.241
20.241
34.551
20.241
20.241
0.17321
0.17321
0.17321
0.17321
0.26874
0.17321
0.17321
0.46856
0.46856
0.46856
0.46856
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
0.95263
20.241
0.99557
0.99557
0.99557
20.241
20.241
0.95263
20.241
20.241
20.241
20.241
34.551
20.241
20.241
0.17321
0.17321
0.17321
0.17321
0.17321
0.17321
0.17321
0.46856
0.46856
0.46856
0.46856
0.95263
0.95263
0.95263
0.95263
0.99557
0.99557
0.99557
0.99557
20.241
0.99557
0.99557
0.99557
20.241
20.241
20.241
20.241
20.241
20.241
30.305
30.305
30.305
20.241
0.17321
0.26783
0.17321
0.17321
0.17321
0.17321
0.17321
0.46856
0.46856
0.46856
0.46856
0.95263
0.95263
0.95263
0.95263
10.124
0.99557
0.99557
0.99557
0.99557
0.99557
16.994
0.99557
16.994
20.241
20.241
20.241
20.241
30.305
14.263
30.305
20.241
30.305
0.17321
0.17321
0.17321
0.17321
0.17321
0.17321
0.17321
0.46856
0.46856
10.494
10.692
0.46856
0.95263
0.46856
0.46856
0.99802
0.99557
16.994
25.729
16.994
16.994
16.994
16.994
16.994
16.994
20.241
20.241
20.241
14.263
30.305
30.305
30.305
30.305
10.991
19.629
20.029
20.026
19.969
20.063
71.564
48.684
13.354
63.464
57.406
64.807
62.62
64.949
60.243
56.731
60.402
47.167
30.897
72.663
46.259
20.204
46.259
73.725
46.259
88.781
46.259
46.259
46.259
26.421
26.421
20.204
20.204
10.991
19.908
10.991
20.19
20.204
20.087
20.173
47.609
60.155
63.711
71.913
110.68
67.357
34.228
63.19
60.379
30.897
13.354
51.009
46.259
20.204
20.204
13.354
20.204
20.204
20.204
20.204
71.196
20.204
26.421
26.421
20.204
20.204
10.991
20.077
20.165
20.204
20.204
13.354
13.354
58.891
62.876
64.561
76.173
110.74
65.385
40.885
40.001
64.226
13.354
30.897
50.886
71.485
46.259
20.204
20.204
20.204
20.204
20.204
20.204
20.204
20.204
26.421
20.204
26.421
26.421
10.991
73.412
5.231
10.991
13.354
13.354
13.354
58.091
63.823
60.12
63.574
62.54
65.043
73.738
111.13
112.08
91.115
20.204
73.774
72.312
72.023
20.204
20.204
20.204
20.204
20.204
20.204
20.204
20.204
20.204
26.421
26.421
26.421
78.319
5.231
73.412
5.231
13.354
13.354
13.354
63.748
77.122
59.657
60.379
64.517
74.98
63.452
106.98
106.09
162.98
92.242
72.709
46.259
46.259
72.842
20.204
20.204
20.204
46.259
71.575
20.204
20.204
20.204
20.204
20.204
26.421
34.551
5.231
78.319
78.319
34.551
13.354
13.354
18.706
30.897
59.341
48.384
111.6
57.935
61.245
59.293
104.34
160.41
92.567
72.984
72.765
46.259
71.191
71.426
20.204
71.028
71.135
20.204
46.259
20.204
20.204
20.204
20.204
20.204
51.729
51.729
51.729
34.551
34.551
73.412
13.354
13.354
13.354
47.567
33.273
61.311
63.797
72.054
73.278
93.818
163.09
161.75
91.938
46.259
20.204
46.259
20.204
20.204
20.204
20.204
20.204
46.259
20.204
20.204
20.204
20.204
20.204
51.729
35.654
34.551
78.319
73.412
13.354
13.354
13.354
13.354
30.897
47.737
48.434
72.731
46.259
71.325
70.459
88.269
94.858
46.259
72.148
20.204
20.204
20.204
20.204
20.204
20.204
20.204
20.204
20.204
20.204
20.204
20.204
20.204
51.729
23.771
34.551
34.551
5.231
73.412
13.354
13.354
20.204
20.204
46.259
20.204
46.259
46.259
95.117
73.278
98.224
20.204
46.259
20.204
20.204
20.204
20.204
20.204
46.259
20.204
20.204
20.204
20.204
20.204
20.204
20.204
20.204
34.551
34.551
23.863
34.551
5.231
73.412
13.354
13.354
19.919
19.912
20.017
20.201
20.204
20.204
46.259
20.204
20.204
46.259
20.204
20.204
20.204
20.204
20.204
20.204
20.204
20.204
20.204
20.204
20.204
20.204
20.204
20.204
20.204
