1,2,3,4,5,6,7
0.0,0.10869565217391304,0.3067193675889328,0.4051383399209486,0.47865612648221345,0.6616600790513834,0.7347826086956522
0.10869565217391304,0.3067193675889328,0.4051383399209486,0.47865612648221345,0.6616600790513834,0.7347826086956522,1.0
