Jc1
0.059821
0.041612
0.059424
0.022378
0.023498
0.059224
0.039293
0.038712
0.03957
0.06764
0.056963
0.071924
0.056597
0.056639
0.061398
0.12217
0.11877
0.017055
0.017847
0.018552
0.020459
0.018195
0.018166
0.018134
0.032824
0.032772
0.018029
0.051709
0.032958
0.032896
0.047466
0.074146
0.066154
0.039395
0.059734
0.060349
0.041681
0.059212
0.059476
0.055621
0.056948
0.057662
0.039345
0.061921
0.064958
0.073907
0.058522
0.039239
0.062987
0.077549
0.01328
0.020551
0.05272
0.018231
0.032976
0.018173
0.032886
0.032836
0.032784
0.03273
0.048497
0.048746
0.047313
0.044664
0.049237
0.041707
0.040315
0.040471
0.040407
0.043303
0.060031
0.057369
0.056726
0.055373
0.056052
0.058454
0.058242
0.066777
0.076066
0.06491
0.057874
0.066258
0.064481
0.017963
0.033105
0.033069
0.020004
0.018211
0.018182
0.032898
0.032849
0.032798
0.032744
0.033046
0.032629
0.032926
0.049927
0.047811
0.062173
0.047753
0.076088
0.073659
0.043292
0.060187
0.05746
0.055924
0.055212
0.056903
0.055866
0.058387
0.069725
0.065699
0.064072
0.12299
0.078235
0.069373
0.053587
0.046507
0.044694
0.052429
0.033002
0.018191
0.032912
0.032864
0.032813
0.032759
0.033062
0.052383
0.05153
0.03288
0.048488
0.044147
0.042579
0.064574
0.063238
0.057539
0.053635
0.053633
0.054908
0.058971
0.056931
0.056979
0.063052
0.040574
0.046419
0.064734
0.072705
0.071682
0.074666
0.044687
0.049276
0.046181
0.05314
0.033016
0.018201
0.032927
0.032879
0.032828
0.032775
0.033079
0.03302
0.052488
0.051398
0.041902
0.043605
0.068799
0.064127
0.057775
0.056226
0.056476
0.052989
0.054978
0.058946
0.059014
0.066829
0.076085
0.071803
0.064844
0.064762
0.064687
0.073123
0.12049
0.043086
0.04304
0.050638
0.033434
0.033032
0.032989
0.032943
0.032895
0.032845
0.032792
0.032737
0.052259
0.032978
0.047924
0.049142
0.063302
0.05999
0.059714
0.059277
0.057558
0.057576
0.056332
0.056225
0.067104
0.065264
0.082735
0.12537
0.12571
0.066624
0.048508
0.064717
0.072936
0.080748
0.064468
0.050275
0.050868
0.033451
0.033049
0.033006
0.03296
0.032913
0.032862
0.03281
0.052412
0.032698
0.032639
0.032935
0.075006
0.044981
0.06525
0.059711
0.077546
0.057856
0.064798
0.064523
0.073012
0.069592
0.12476
0.081976
0.081262
0.056467
0.12615
0.064824
0.064747
0.12278
0.081538
0.018826
0.046487
0.053178
0.03347
0.033429
0.033024
0.032979
0.018172
0.018139
0.018104
0.032774
0.032717
0.032658
0.032955
0.047657
0.04757
0.047438
0.070507
0.066029
0.063734
0.072684
0.065676
0.065561
0.08277
0.0813
0.065232
0.077083
0.061861
0.070074
0.064857
0.064779
0.082006
0.081094
0.016158
0.026999
0.033166
0.03349
0.033087
0.018248
0.018217
0.018185
0.018152
0.018117
0.032793
0.032737
0.032678
0.032976
0.047657
0.047696
0.047448
0.047344
0.066067
0.065949
0.065831
0.065715
0.0656
0.079917
0.082094
0.06527
0.065168
0.076152
0.08212
0.12345
0.083222
0.082058
0.064673
0.053587
0.050074
0.033187
0.033511
0.033469
0.018261
0.018231
0.018199
0.018165
0.032868
0.032814
0.032757
0.032699
0.032997
0.032934
0.047579
0.04749
0.047415
0.066105
0.065987
0.077745
0.065753
0.065638
0.080498
0.081978
0.046803
0.065206
0.046573
0.065014
0.12467
0.081767
0.081756
0.12228
0.018668
0.04593
0.050097
0.051949
0.033128
0.018275
0.018245
0.018213
0.018179
0.032889
0.032835
0.033138
0.03272
0.033019
0.032956
0.047475
0.047425
0.047321
0.066144
0.07973
0.065909
0.065792
0.065678
0.081343
0.065456
0.046744
0.065245
0.04665
0.06505
0.064962
0.06488
0.064805
0.068989
0.046671
0.01622
0.026437
0.053123
0.05354
0.033107
0.018259
0.033013
0.032963
0.032911
0.032857
0.03316
0.032743
0.032682
0.03262
0.032557
0.032849
0.047439
0.047313
0.066065
0.047195
0.065831
0.081658
0.065604
0.065495
0.065389
0.032203
0.04662
0.046545
0.046474
0.046294
0.04625
0.04617
0.017333
0.014933
0.018027
0.018858
0.018335
0.033129
0.033083
0.033036
0.032986
0.032934
0.03288
0.032824
0.032765
0.018022
0.032643
0.03258
0.032872
0.032805
0.047382
0.047287
0.065987
0.06587
0.065755
0.065643
0.046973
0.065427
0.046761
0.046704
0.047054
0.065035
0.046383
0.046275
0.046277
0.011769
0.014663
0.018405
0.021058
0.01835
0.018321
0.033106
0.033059
0.052531
0.033318
0.032903
0.032847
0.032789
0.032729
0.032667
0.017953
0.032896
0.047405
0.066264
0.066145
0.066027
0.065909
0.065794
0.065681
0.065571
0.047622
0.032247
0.046745
0.07174
0.046627
0.032035
0.031991
0.046265
0.013501
0.017054
0.014968
0.017986
0.018602
0.018336
0.03313
0.033444
0.033394
0.033342
0.033288
0.032871
0.032814
0.032754
0.032692
0.032628
0.03292
0.047398
0.04737
0.066187
0.084307
0.06595
0.065834
0.06572
0.06561
0.046907
0.046833
0.032212
0.032157
0.065113
0.046356
0.065878
0.066238
0.018498
0.011655
0.014964
0.011141
0.01164
0.018212
0.018321
0.033106
0.033418
0.033005
0.032952
0.032896
0.032839
0.032779
0.032717
0.032654
0.032946
0.047411
0.047341
0.06623
0.06611
0.08371
0.084088
0.065761
0.065651
0.046939
0.046859
0.046808
0.046684
0.065155
0.066904
0.075828
0.064916
0.014896
0.021446
0.01636
0.011478
0.013422
0.018368
0.018337
0.03313
0.033081
0.03303
0.032977
0.032922
0.032865
0.018089
0.032744
0.03268
0.032973
0.066516
0.066396
0.066275
0.081813
0.080676
0.080905
0.065804
0.047019
0.047453
0.032317
0.046774
0.04385
0.046071
0.070496
0.039432
0.065566
0.011382
0.014625
0.015445
0.011098
0.013357
0.018383
0.018353
0.033155
0.01829
0.018256
0.033004
0.03331
0.032893
0.018107
0.032772
0.033067
0.033001
0.032933
0.066444
0.066323
0.066202
0.066082
0.065964
0.047036
0.047059
0.065632
0.046897
0.046795
0.032232
0.046856
0.040091
0.039566
0.042595
0.012055
0.011173
0.011637
0.011348
0.015119
0.018399
0.01837
0.03318
0.018307
0.033083
0.033031
0.032977
0.032921
0.032862
0.032801
0.033097
0.03303
0.047522
0.066495
0.066373
0.066251
0.079175
0.066013
0.065898
0.047003
0.06568
0.065577
0.065478
0.068475
0.039101
0.039508
0.066906
0.042897
0.011214
0.010096
0.01078
0.010132
0.012512
0.018415
0.018386
0.018356
0.018325
0.018292
0.018258
0.018223
0.018186
0.032892
0.032832
0.032768
0.033061
0.032993
0.066549
0.066426
0.066304
0.080677
0.080704
0.080639
0.065838
0.080977
0.083154
0.06553
0.076216
0.043315
0.068536
0.062686
0.06252
0.011168
0.010573
0.011114
0.0098542
0.01112
0.020146
0.018125
0.018373
0.018343
0.018311
0.015556
0.018243
0.032982
0.018168
0.018127
0.0328
0.032735
0.033026
0.066605
0.065285
0.066359
0.08117
0.080519
0.079311
0.08051
0.081395
0.081965
0.081565
0.077774
0.057232
0.062658
0.065692
0.05893
0.0083561
0.0095127
0.011131
0.0099125
0.010874
0.011249
0.013362
0.018392
0.018362
0.018577
0.016115
0.033068
0.02073
0.052168
0.032897
0.033194
0.033128
0.050806
0.03299
0.049169
0.047372
0.082713
0.066175
0.066059
0.065948
0.082155
0.065738
0.075586
0.077272
0.074178
0.056951
0.055534
0.057193
0.009279
0.0092366
0.0091231
0.0099294
0.0093134
0.010597
0.013343
0.01841
0.021098
0.016664
0.015977
0.01788
0.016048
0.045577
0.025949
0.04368
0.044579
0.049177
0.048245
0.050679
0.047418
0.066355
0.066235
0.066119
0.047062
0.065899
0.065797
0.04687
0.062419
0.065515
0.057892
0.057261
0.057189
0.0094005
0.0099642
0.0098727
0.010642
0.010672
0.010101
0.010957
0.015124
0.020486
0.026667
0.018445
0.025589
0.026347
0.042513
0.045541
0.050346
0.044338
0.046044
0.051025
0.032991
0.049735
0.046478
0.047282
0.047193
0.047108
0.047027
0.046949
0.067289
0.077243
0.068018
0.05739
0.056219
0.058285
0.0093083
0.0089195
0.010042
0.01172
0.015387
0.011719
0.010639
0.010833
0.01802
0.053099
0.043058
0.024431
0.024872
0.041748
0.026339
0.045875
0.050474
0.050252
0.0331
0.033029
0.04646
0.048977
0.032818
0.047242
0.047157
0.047075
0.04952
0.046963
0.046913
0.06564
0.041805
0.068215
0.071321
0.010087
0.010378
0.010905
0.01125
0.014639
0.011189
0.01116
0.011553
0.011897
0.016483
0.05084
0.024731
0.023843
0.023844
0.026234
0.045609
0.042545
0.048748
0.03314
0.050846
0.047569
0.049995
0.046523
0.049668
0.067361
0.047125
0.047121
0.047023
0.047534
0.069877
0.072301
0.070541
0.06545
0.022507
0.02364
0.033473
0.026247
0.025652
0.045479
0.044059
0.04498
0.0467
0.049872
0.045552
0.044406
0.047033
0.045404
0.058997
0.04544
0.041564
0.038241
0.034909
0.035611
0.048943
0.046553
0.049737
0.03267
0.04633
0.044034
0.025933
0.044414
0.047064
0.044725
0.046348
0.064663
0.046335
0.02211
0.023776
0.033165
0.025363
0.0254
0.047714
0.043107
0.046521
0.048059
0.024531
0.046869
0.025121
0.045466
0.044769
0.060631
0.040641
0.03981
0.03871
0.036165
0.033669
0.028292
0.04664
0.031893
0.026954
0.046295
0.044888
0.042853
0.043752
0.045518
0.032209
0.068286
0.057548
0.063575
0.024876
0.024596
0.051616
0.024152
0.023985
0.024223
0.023905
0.047158
0.048229
0.023063
0.025065
0.048611
0.0457
0.045814
0.040181
0.055324
0.040261
0.03808
0.038748
0.038239
0.047395
0.046829
0.047041
0.043231
0.043538
0.049747
0.044867
0.043883
0.063831
0.044634
0.059572
0.045344
0.063605
0.048876
0.025508
0.023238
0.023398
0.024829
0.023272
0.022204
0.022722
0.021633
0.022059
0.046667
0.045401
0.045946
0.046077
0.045864
0.040127
0.038368
0.018977
0.036767
0.036983
0.047134
0.045619
0.04493
0.043747
0.044929
0.043869
0.043293
0.043064
0.04295
0.063906
0.067154
0.067351
0.04591
0.048798
0.024248
0.021731
0.022073
0.021437
0.021578
0.022285
0.021188
0.02025
0.021008
0.022803
0.043926
0.044347
0.042966
0.043342
0.043078
0.037274
0.030925
0.036299
0.038309
0.050017
0.025725
0.043928
0.045927
0.04477
0.04717
0.04367
0.042488
0.060758
0.060501
0.063546
0.064282
0.06343
0.025435
0.025463
0.021133
0.020619
0.0087173
0.0082902
0.021977
0.021548
0.021766
0.02245
0.020941
0.023064
0.045144
0.045445
0.043594
0.037868
0.038489
0.036973
0.036166
0.035552
0.049793
0.045954
0.046441
0.025878
0.044401
0.047205
0.044055
0.060669
0.058763
0.059831
0.044548
0.045568
0.063408
0.025542
0.023336
0.021623
0.020523
0.022143
0.021277
0.0083521
0.022282
0.022188
0.02138
0.022161
0.022085
0.043819
0.043156
0.041413
0.038275
0.050235
0.050688
0.050335
0.049848
0.049461
0.046052
0.027054
0.02615
0.02561
0.0438
0.044144
0.059174
0.07374
0.055175
0.045377
0.046
0.065264
0.023497
0.024615
0.025374
0.023324
0.021983
0.022245
0.022291
0.010056
0.022154
0.021964
0.021372
0.022068
0.0412
0.037898
0.040037
0.038713
0.036794
0.048274
0.04946
0.035631
0.047397
0.044649
0.025767
0.026046
0.033184
0.055622
0.04382
0.059394
0.054723
0.054571
0.043399
0.025211
0.04387
0.021288
0.023186
0.023438
0.042133
0.041659
0.02113
0.021078
0.021577
0.021489
0.020611
0.01975
0.042932
0.039342
0.051939
0.054102
0.048389
0.035526
0.046931
0.048522
0.050465
0.046994
0.046816
0.049011
0.025934
0.043469
0.043247
0.058704
0.073771
0.05539
0.053162
0.032914
0.053621
0.041789
0.019622
0.019577
0.021222
0.020912
0.019672
0.02162
0.020336
0.018732
0.020259
0.021963
0.020187
0.052131
0.053563
0.050627
0.0486
0.049172
0.049308
0.048816
0.049252
0.047408
0.045291
0.045427
0.045655
0.045862
0.044085
0.043532
0.044036
0.04339
0.054157
0.043554
0.042131
0.053359
0.042407
0.01991
0.01958
0.04063
0.041493
0.041867
0.020375
0.020519
0.020382
0.01935
0.045742
0.038137
0.051496
0.051012
0.050387
0.050105
0.047292
0.047115
0.049475
0.027194
0.048946
0.046117
0.048848
0.047335
0.045082
0.044785
0.043571
0.044322
0.073746
0.093302
0.042851
0.042776
0.053835
0.054017
0.031664
0.019613
0.018886
0.039414
0.041177
0.020547
0.019391
0.021005
0.021164
0.039006
0.030935
0.05113
0.048487
0.049251
0.046969
0.0482
0.050854
0.05012
0.046657
0.049989
0.050595
0.035327
0.047853
0.043991
0.044743
0.045306
0.043105
0.042972
0.058513
0.072732
0.071503
0.05318
0.053421
0.020532
0.031657
0.030871
0.01887
0.03169
0.021709
0.020814
0.021582
0.020483
0.020232
0.019279
0.052901
0.048935
0.049662
0.047865
0.050464
0.037278
0.053785
0.038022
0.049239
0.035955
0.048906
0.048251
0.046375
0.044327
0.044294
0.056467
0.043306
0.07294
0.053454
0.054099
0.052349
0.053304
0.029849
0.029786
0.029801
0.029178
0.029198
0.019501
0.038099
0.020819
0.041926
0.020402
0.018628
0.038839
0.038073
0.03646
0.049179
0.047852
0.065822
0.04891
0.052468
0.036584
0.049706
0.048641
0.046888
0.045151
0.059666
0.073959
0.056223
0.073758
0.051639
0.071088
0.051102
0.050142
0.05217
0.01962
0.029448
0.031578
0.018871
0.029147
0.029318
0.020252
0.020486
0.01995
0.021018
0.020204
0.01925
0.019392
0.048738
0.063213
0.049962
0.050111
0.045626
0.046956
0.028615
0.028364
0.04722
0.046185
0.045628
0.063995
0.059739
0.074004
0.071637
0.050711
0.049266
0.049821
0.049112
0.051807
0.019802
0.018958
0.018904
0.01108
0.028476
0.018817
0.020866
0.021275
0.020305
0.019406
0.02046
0.040193
0.039797
0.040989
0.050572
0.03735
0.036831
0.045765
0.047085
0.049216
0.047176
0.047237
0.057588
0.05861
0.045996
0.044489
0.059595
0.05206
0.048908
0.051403
0.051402
0.053266
0.053559
0.020504
0.020527
0.0205
0.020315
0.020842
0.020545
0.022318
0.020918
0.021454
0.031031
0.019309
0.019572
0.037989
0.040411
0.041925
0.038452
0.027345
0.044452
0.046309
0.025913
0.025709
0.02599
0.033268
0.032258
0.046213
0.057763
0.073554
0.054865
0.051188
0.053673
0.054773
0.053821
0.05397
0.0074087
0.020574
0.020703
0.020479
0.020256
0.020891
0.021134
0.021539
0.022055
0.020272
0.020231
0.039929
0.043521
0.041338
0.040736
0.054209
0.050164
0.026637
0.025778
0.047434
0.028323
0.026283
0.02566
0.025656
0.032758
0.033365
0.055406
0.055939
0.05436
0.042888
0.042621
0.054243
0.051263
0.020968
0.02087
0.020596
0.021652
0.020457
0.020536
0.02236
0.022327
0.022296
0.039645
0.018665
0.043575
0.043678
0.041309
0.040198
0.039158
0.052102
0.049677
0.025837
0.025747
0.026618
0.057416
0.048259
0.046216
0.03252
0.032372
0.032361
0.030333
0.043925
0.044191
0.043298
0.054657
0.053227
0.020575
0.021737
0.021787
0.021246
0.020301
0.022273
0.022409
0.02212
0.044466
0.021057
0.042146
0.044029
0.043483
0.048987
0.054456
0.052562
0.053038
0.050405
0.045674
0.046017
0.026114
0.047445
0.049615
0.026151
0.025631
0.032698
0.033129
0.032375
0.056069
0.03294
0.04293
0.042999
0.053501
0.023177
0.022775
0.021932
0.0079151
0.020477
0.022075
0.023044
0.023503
0.022978
0.022271
0.019388
0.042503
0.040753
0.040623
0.050423
0.038871
0.050976
0.051317
0.047322
0.047158
0.026114
0.046586
0.047866
0.026899
0.025472
0.033232
0.03004
0.032126
0.030531
0.054917
0.043513
0.054756
0.043059
0.024513
0.023749
0.021298
0.021491
0.022229
0.022485
0.023393
0.023356
0.022084
0.045132
0.044277
0.044799
0.042271
0.05376
0.051771
0.051971
0.039877
0.051924
0.051264
0.050128
0.047858
0.046954
0.046745
0.02643
0.026645
0.033228
0.032498
0.030018
0.03227
0.033223
0.032617
0.032772
0.033102
0.024517
0.0095604
0.023812
0.008879
0.022288
0.022422
0.021714
0.022355
0.022181
0.04827
0.047323
0.045962
0.019295
0.018586
0.028787
0.029235
0.040959
0.042289
0.040317
0.037557
0.047418
0.049346
0.048935
0.025982
0.028263
0.025556
0.033207
0.031062
0.032211
0.032996
0.025112
0.033156
0.033208
0.025092
0.023727
0.0095785
0.024695
0.023783
0.022436
0.02045
0.021169
0.021701
0.021665
0.019389
0.042161
0.046655
0.018603
0.027558
0.028711
0.028726
0.028679
0.039736
0.039785
0.050407
0.026513
0.026178
0.044643
0.026297
0.033284
0.025315
0.033365
0.033274
0.025715
0.025655
0.033115
0.033079
0.023624
0.0099822
0.025278
0.02471
0.025477
0.024433
0.022425
0.021708
0.046493
0.021538
0.031104
0.04484
0.019391
0.01859
0.02739
0.026669
0.027561
0.027712
0.051468
0.028983
0.051047
0.028229
0.026174
0.033627
0.026034
0.025518
0.025447
0.025755
0.025409
0.025339
0.025917
0.033001
0.033154
0.024829
0.023613
0.025637
0.024416
0.024707
0.024649
0.022691
0.022142
0.022205
0.022188
0.020372
0.020503
0.030718
0.028871
0.026544
0.026095
0.026431
0.051953
0.054776
0.028198
0.026953
0.026383
0.026091
0.026899
0.025441
0.026553
0.026928
0.025823
0.026269
0.025582
0.032711
0.032226
0.025144
0.024848
0.024381
0.021879
0.022562
0.022905
0.044722
0.022481
0.022051
0.0222
0.022399
0.021164
0.019799
0.020101
0.028057
0.034288
0.034
0.027604
0.053231
0.050228
0.049996
0.027276
0.026453
0.027141
0.027765
0.02601
0.02669
0.026314
0.025843
0.033355
0.02536
0.025182
0.033183
0.025334
0.051254
0.04717
0.022643
0.022371
0.021741
0.02337
0.022626
0.022436
0.022221
0.022689
0.021151
0.020322
0.019988
0.018673
0.027583
0.026511
0.026996
0.027627
0.027231
0.027403
0.02854
0.028432
0.027091
0.028317
0.02831
0.026953
0.025518
0.033454
0.0085855
0.033274
0.025471
0.025901
0.02587
0.025152
0.049845
0.025657
0.024504
0.023574
0.024689
0.024234
0.024306
0.024618
0.022406
0.021741
0.021344
0.018723
0.018678
0.029474
0.026605
0.028758
0.028389
0.028116
0.029096
0.02854
0.02896
0.030633
0.027316
0.02686
0.028224
0.025721
0.013854
0.013073
0.011583
0.012949
0.025159
0.025789
0.02405
0.024871
0.026256
0.051441
0.049721
0.025431
0.024993
0.02327
0.022435
0.023585
0.021055
0.021103
0.021612
0.020782
0.02004
0.02755
0.027165
0.026974
0.025872
0.018425
0.028581
0.047605
0.02777
0.027201
0.02736
0.027425
0.026893
0.025529
0.013431
0.033109
0.025356
0.033344
0.033251
0.025802
0.022775
0.025821
0.024791
0.025664
0.025206
0.024633
0.023219
0.022535
0.021692
0.022182
0.022951
0.022293
0.02074
0.020376
0.028929
0.028831
0.027738
0.026992
0.029856
0.02779
0.028542
0.028506
0.028401
0.028354
0.02679
0.025887
0.033521
0.025497
0.025574
0.02625
0.033316
0.025529
0.02636
0.025858
0.025752
0.025194
0.052695
0.033515
0.025556
0.024682
0.022272
0.022224
0.022392
0.022055
0.02208
0.021233
0.021436
0.020817
0.019165
0.018806
0.034795
0.030437
0.019071
0.028731
0.028464
0.027697
0.028341
0.026451
0.033604
0.033545
0.033489
0.025383
0.027786
0.026987
0.026432
0.01566
0.025955
0.025033
0.025135
0.025649
0.033689
0.025418
0.02354
0.021279
0.020487
0.020813
0.02041
0.021091
0.021363
0.020437
0.019385
0.019278
0.028192
0.019184
0.020288
0.036315
0.028595
0.028505
0.028468
0.02806
0.026066
0.025683
0.02555
0.025648
0.025512
0.025618
0.033365
0.026195
0.025888
0.025878
0.026649
0.025651
0.027037
0.025686
0.02257
0.022237
0.020818
0.019648
0.020396
0.0090034
0.019519
0.020346
0.02951
0.029027
0.029662
0.029183
0.018541
0.018506
0.028652
0.029081
0.028541
0.029637
0.028696
0.028388
0.044925
0.043199
0.026423
0.02589
0.025373
0.0258
0.025848
0.025809
0.025765
0.024977
0.025231
0.025833
0.022411
0.021401
0.020828
0.019675
0.022078
0.021847
0.021116
0.020473
0.012061
0.030946
0.027414
0.028132
0.029273
0.028851
0.028556
0.02865
0.027648
0.026351
0.027831
0.028455
0.033345
0.046657
0.043237
0.043231
0.043084
0.043196
0.044296
0.025694
0.01122
0.023764
0.0099107
0.010333
0.0098582
0.021458
0.021341
0.020982
0.019658
0.020412
0.021215
0.018887
0.018847
0.030605
0.029052
0.027476
0.02851
0.019292
0.029299
0.029487
0.027917
0.026349
0.02699
0.045638
0.044818
0.047188
0.047346
0.046609
0.042617
0.043132
0.043259
0.044209
0.025559
0.010701
0.0099613
0.0092302
0.009158
0.020988
0.020955
0.022623
0.021888
0.020908
0.028495
0.029331
0.027755
0.028326
0.010617
0.028208
0.027935
0.027633
0.032794
0.019266
0.032363
0.033257
0.047127
0.047445
0.045699
0.043597
0.033809
0.045781
0.045884
0.043444
0.043869
0.042424
0.043054
0.04347
0.0098619
0.0085506
0.0085946
0.0071201
0.0077519
0.020713
0.022451
0.022832
0.021662
0.019664
0.029858
0.029326
0.010115
0.027769
0.026392
0.034533
0.028254
0.028506
0.034721
0.032432
0.032789
0.032273
0.047064
0.044354
0.026986
0.043473
0.043613
0.043376
0.045071
0.043793
0.06014
0.044326
0.043218
0.0089922
0.0089315
0.0079513
0.007137
0.011342
0.0070669
0.0074788
0.022025
0.021814
0.019024
0.020574
0.029322
0.027135
0.027899
0.029371
0.026886
0.028736
0.029499
0.029404
0.048141
0.034713
0.035459
0.03317
0.047085
0.046898
0.026217
0.044161
0.042971
0.043341
0.043519
0.060682
0.042538
0.043087
0.008287
0.0076189
0.0075931
0.0071452
0.0071305
0.0075084
0.0080457
0.020612
0.021929
0.021436
0.021178
0.0301
0.029285
0.027172
0.02876
0.033771
0.035689
0.035165
0.033734
0.050919
0.034688
0.035745
0.033222
0.047308
0.046475
0.044877
0.045797
0.045153
0.04266
0.053847
0.053894
0.054269
0.042835
0.0081807
0.011485
0.0078008
0.007755
0.0091922
0.0075274
0.0091354
0.022037
0.022331
0.021431
0.01982
0.029503
0.028005
0.028609
0.029725
0.03548
0.037266
0.035853
0.035604
0.036202
0.036448
0.049645
0.033492
0.049215
0.050429
0.044721
0.043612
0.043475
0.05314
0.031057
0.053937
0.042614
0.053856
0.0081235
0.0076316
0.0075591
0.0075801
0.0088008
0.0080422
0.0087415
0.022045
0.021267
0.037638
0.037919
0.019018
0.029369
0.020662
0.020457
0.035752
0.03676
0.053037
0.070502
0.052735
0.048986
0.050238
0.051139
0.048744
0.048475
0.046948
0.043911
0.042926
0.031566
0.053029
0.054462
0.054473
0.054026
0.10386
0.14758
0.14939
0.15684
0.14869
0.15695
0.31183
0.26061
0.13504
0.33581
0.3066
0.33792
0.31045
0.31245
0.31264
